vehicle_id,depart_time,arrival_time,duration,waiting_time,route_length,time_loss
535,803.0,1540.0,737.0,477.0,1961.92,556.51
723,1085.0,1540.0,455.0,267.0,1682.7,319.06
854,1281.0,1548.0,267.0,5.0,2412.92,33.38
615,923.0,1552.0,629.0,386.0,2644.42,454.53
205,308.0,1557.0,1249.0,801.0,4777.91,926.56
544,816.0,1561.0,745.0,494.0,2471.23,550.74
851,1277.0,1563.0,286.0,0.0,2771.61,25.08
893,1340.0,1563.0,223.0,0.0,1983.04,25.42
987,1481.0,1564.0,83.0,0.0,790.88,14.88
949,1424.0,1568.0,144.0,0.0,1728.6,12.68
201,302.0,1569.0,1267.0,714.0,4782.65,833.68
944,1416.0,1570.0,154.0,0.0,1566.39,17.0
797,1196.0,1579.0,383.0,128.0,2509.75,173.94
931,1397.0,1579.0,182.0,0.0,1978.33,24.76
651,977.0,1581.0,604.0,299.0,3788.3,357.76
910,1365.0,1586.0,221.0,0.0,2249.06,20.38
789,1184.0,1588.0,404.0,263.0,1242.54,296.46
190,285.0,1592.0,1307.0,871.0,3788.91,982.0
812,1218.0,1595.0,377.0,240.0,1598.8,279.1
633,950.0,1600.0,650.0,341.0,2698.35,403.46
25,38.0,1603.0,1565.0,1042.0,4437.23,1152.82
477,716.0,1603.0,887.0,426.0,4648.54,541.22
698,1047.0,1604.0,557.0,345.0,2754.9,424.75
39,59.0,1607.0,1548.0,1249.0,2777.02,1361.03
267,401.0,1611.0,1210.0,647.0,5427.43,765.79
583,875.0,1611.0,736.0,452.0,3255.99,503.06
808,1212.0,1613.0,401.0,162.0,2105.18,207.53
861,1292.0,1616.0,324.0,156.0,1871.46,184.89
490,735.0,1618.0,883.0,553.0,3548.82,681.05
427,641.0,1620.0,979.0,686.0,3063.45,783.33
908,1362.0,1624.0,262.0,0.0,2577.46,29.89
378,567.0,1625.0,1058.0,447.0,5859.63,609.77
927,1391.0,1625.0,234.0,8.0,1694.59,35.43
975,1463.0,1627.0,164.0,0.0,1243.76,18.71
814,1221.0,1628.0,407.0,267.0,1395.71,314.41
903,1356.0,1630.0,274.0,0.0,2810.87,30.14
926,1389.0,1631.0,242.0,111.0,1497.72,144.77
508,762.0,1635.0,873.0,737.0,872.31,795.27
652,979.0,1635.0,656.0,278.0,3520.85,364.31
650,975.0,1637.0,662.0,423.0,2352.39,486.24
1021,1532.0,1639.0,107.0,25.0,916.85,45.49
571,857.0,1642.0,785.0,379.0,4223.56,451.44
619,929.0,1642.0,713.0,356.0,3456.81,413.53
883,1325.0,1644.0,319.0,189.0,1379.69,218.22
676,1014.0,1645.0,631.0,343.0,2909.91,437.3
869,1304.0,1652.0,348.0,64.0,2578.22,101.13
922,1383.0,1653.0,270.0,0.0,2530.77,24.93
1068,1602.0,1658.0,56.0,0.0,422.54,9.21
874,1311.0,1659.0,348.0,158.0,1445.84,201.68
563,845.0,1660.0,815.0,461.0,3651.78,540.47
736,1104.0,1661.0,557.0,271.0,1954.72,319.14
268,402.0,1663.0,1261.0,939.0,4171.99,1030.26
681,1022.0,1664.0,642.0,416.0,1925.26,471.97
841,1262.0,1664.0,402.0,266.0,906.04,319.52
1040,1560.0,1666.0,106.0,12.0,1008.94,39.76
522,783.0,1675.0,892.0,588.0,2922.55,674.27
798,1197.0,1675.0,478.0,259.0,2204.71,295.52
824,1236.0,1675.0,439.0,252.0,2714.71,307.9
655,983.0,1676.0,693.0,462.0,2580.55,508.75
220,332.0,1678.0,1346.0,1117.0,2320.18,1185.58
897,1346.0,1679.0,333.0,2.0,1935.03,51.21
365,548.0,1680.0,1132.0,836.0,3939.07,941.14
821,1232.0,1680.0,448.0,79.0,3547.84,120.19
727,1091.0,1682.0,591.0,204.0,3077.74,273.08
1003,1505.0,1683.0,178.0,104.0,723.32,124.92
53,80.0,1684.0,1604.0,1247.0,4615.43,1363.93
605,908.0,1687.0,779.0,491.0,2910.51,565.49
689,1034.0,1687.0,653.0,398.0,3134.76,466.8
832,1248.0,1687.0,439.0,237.0,2161.85,279.89
873,1310.0,1690.0,380.0,175.0,2283.46,204.39
1002,1503.0,1698.0,195.0,119.0,888.29,138.14
1096,1644.0,1700.0,56.0,0.0,457.15,11.92
788,1182.0,1702.0,520.0,243.0,2455.85,297.61
482,723.0,1705.0,982.0,782.0,1960.98,850.73
640,960.0,1705.0,745.0,545.0,2193.0,614.69
917,1376.0,1710.0,334.0,0.0,2978.64,31.55
980,1470.0,1714.0,244.0,0.0,2612.94,28.39
939,1409.0,1716.0,307.0,197.0,1303.5,233.1
208,312.0,1717.0,1405.0,1054.0,3103.57,1177.31
519,779.0,1718.0,939.0,563.0,4399.09,689.01
567,851.0,1722.0,871.0,549.0,3364.13,642.18
682,1023.0,1722.0,699.0,590.0,1315.6,619.38
844,1266.0,1727.0,461.0,74.0,3727.55,146.12
1147,1721.0,1729.0,8.0,0.0,30.93,3.12
391,587.0,1730.0,1143.0,881.0,2796.14,940.47
968,1452.0,1730.0,278.0,0.0,2977.6,29.98
1087,1631.0,1731.0,100.0,0.0,510.06,16.75
229,344.0,1732.0,1388.0,1145.0,1915.46,1217.35
801,1202.0,1733.0,531.0,356.0,2037.52,381.97
466,699.0,1734.0,1035.0,847.0,1306.94,917.27
991,1487.0,1735.0,248.0,0.0,2217.31,27.94
804,1206.0,1738.0,532.0,449.0,698.1,473.41
934,1401.0,1739.0,338.0,46.0,2600.71,99.84
904,1356.0,1742.0,386.0,84.0,2922.28,135.74
634,951.0,1743.0,792.0,689.0,1025.25,712.83
943,1415.0,1745.0,330.0,178.0,1008.53,206.14
973,1460.0,1745.0,285.0,241.0,366.3,266.04
995,1493.0,1745.0,252.0,0.0,1442.26,33.43
1092,1638.0,1747.0,109.0,0.0,967.01,11.39
367,551.0,1748.0,1197.0,891.0,3170.44,970.05
509,764.0,1749.0,985.0,861.0,1510.36,895.38
928,1392.0,1749.0,357.0,128.0,2086.32,170.9
31,47.0,1754.0,1707.0,1569.0,1167.15,1630.71
569,854.0,1756.0,902.0,554.0,3299.17,628.05
835,1253.0,1758.0,505.0,242.0,1473.02,297.26
906,1359.0,1758.0,399.0,131.0,2761.5,175.6
286,429.0,1759.0,1330.0,1130.0,2332.56,1168.48
327,491.0,1760.0,1269.0,1027.0,2012.13,1101.01
817,1226.0,1767.0,541.0,445.0,782.69,488.57
599,899.0,1769.0,870.0,532.0,2976.8,601.21
827,1241.0,1781.0,540.0,402.0,1243.55,450.08
1137,1706.0,1786.0,80.0,0.0,817.34,11.3
864,1296.0,1787.0,491.0,203.0,2658.81,295.94
686,1029.0,1798.0,769.0,641.0,1046.96,672.63
836,1254.0,1801.0,547.0,195.0,3172.38,272.65
750,1127.0,1802.0,675.0,391.0,3229.67,455.43
766,1149.0,1802.0,653.0,278.0,3403.94,350.13
148,222.0,1803.0,1581.0,1065.0,4930.17,1215.79
558,837.0,1806.0,969.0,524.0,4446.7,626.7
799,1199.0,1810.0,611.0,325.0,2672.72,394.32
806,1209.0,1810.0,601.0,409.0,2122.06,471.6
314,471.0,1815.0,1344.0,1009.0,4005.33,1128.82
712,1068.0,1815.0,747.0,426.0,3183.01,529.71
1007,1511.0,1818.0,307.0,105.0,1683.43,130.8
1041,1562.0,1823.0,261.0,120.0,1361.56,145.25
877,1316.0,1825.0,509.0,341.0,1647.88,391.99
715,1073.0,1827.0,754.0,397.0,4054.07,517.77
740,1110.0,1831.0,721.0,558.0,1332.98,595.32
837,1256.0,1837.0,581.0,322.0,3226.8,385.04
909,1364.0,1837.0,473.0,0.0,4391.72,41.82
954,1431.0,1841.0,410.0,134.0,2918.24,183.5
952,1428.0,1843.0,415.0,228.0,1983.04,267.55
334,501.0,1844.0,1343.0,1221.0,1062.54,1291.15
134,201.0,1845.0,1644.0,1221.0,5407.89,1357.8
1030,1545.0,1855.0,310.0,46.0,2859.53,119.66
463,695.0,1866.0,1171.0,791.0,4413.77,900.24
924,1386.0,1867.0,481.0,111.0,3803.02,161.33
402,603.0,1871.0,1268.0,936.0,4674.78,1019.16
828,1242.0,1871.0,629.0,447.0,1637.38,502.16
214,321.0,1872.0,1551.0,1200.0,2900.3,1281.8
1016,1524.0,1875.0,351.0,156.0,1820.87,187.87
920,1380.0,1876.0,496.0,313.0,2154.02,367.79
984,1476.0,1876.0,400.0,169.0,2390.85,211.52
1211,1817.0,1876.0,59.0,28.0,180.68,38.59
847,1275.0,1877.0,602.0,430.0,1694.04,470.31
630,945.0,1886.0,941.0,604.0,3570.62,696.78
207,311.0,1887.0,1576.0,1240.0,3547.06,1339.95
754,1131.0,1887.0,756.0,423.0,4359.94,516.58
958,1439.0,1892.0,453.0,178.0,3232.68,250.6
1034,1551.0,1893.0,342.0,125.0,1751.78,163.88
1072,1608.0,1894.0,286.0,0.0,2669.93,26.86
1190,1785.0,1894.0,109.0,0.0,916.18,12.14
748,1122.0,1897.0,775.0,438.0,3500.71,520.6
1057,1586.0,1897.0,311.0,157.0,1560.0,181.85
881,1322.0,1900.0,578.0,383.0,1929.51,426.41
320,480.0,1901.0,1421.0,1049.0,5074.37,1163.16
818,1227.0,1903.0,676.0,246.0,4121.31,348.92
1124,1686.0,1903.0,217.0,27.0,2008.73,46.3
1144,1716.0,1903.0,187.0,36.0,1345.42,64.04
1255,1883.0,1905.0,22.0,0.0,300.18,5.29
979,1469.0,1907.0,438.0,109.0,3096.07,143.67
586,879.0,1909.0,1030.0,624.0,4446.84,747.87
729,1094.0,1916.0,822.0,419.0,4122.83,520.57
770,1155.0,1921.0,766.0,271.0,3928.59,358.15
317,476.0,1922.0,1446.0,1108.0,4266.95,1202.58
1114,1671.0,1924.0,253.0,0.0,1971.49,28.86
566,849.0,1925.0,1076.0,838.0,2115.07,909.62
1061,1592.0,1927.0,335.0,147.0,2228.11,197.86
795,1193.0,1928.0,735.0,381.0,3386.94,500.45
1056,1584.0,1931.0,347.0,200.0,1419.05,229.23
899,1349.0,1932.0,583.0,300.0,3465.97,380.78
1260,1890.0,1935.0,45.0,0.0,346.53,6.56
1045,1568.0,1942.0,374.0,169.0,2660.07,207.09
612,918.0,1944.0,1026.0,616.0,2748.27,666.11
452,678.0,1946.0,1268.0,923.0,2659.2,980.75
1192,1788.0,1948.0,160.0,14.0,1176.3,38.33
122,183.0,1949.0,1766.0,1227.0,4787.33,1358.9
1160,1740.0,1951.0,211.0,0.0,1953.54,22.78
1205,1808.0,1954.0,146.0,0.0,1476.67,19.8
1043,1565.0,1956.0,391.0,136.0,2860.79,174.04
1219,1829.0,1957.0,128.0,0.0,1052.08,17.54
555,833.0,1960.0,1127.0,985.0,1238.41,1042.03
350,525.0,1963.0,1438.0,1181.0,2639.76,1280.42
1180,1770.0,1964.0,194.0,0.0,1355.46,29.49
895,1345.0,1965.0,620.0,297.0,3540.13,397.17
932,1398.0,1967.0,569.0,276.0,2206.82,326.84
933,1400.0,1967.0,567.0,336.0,2198.48,375.57
588,882.0,1976.0,1094.0,841.0,2488.19,924.14
838,1257.0,1976.0,719.0,383.0,3459.8,456.92
1000,1500.0,1978.0,478.0,125.0,3461.85,169.16
760,1140.0,1979.0,839.0,556.0,3014.57,666.9
1018,1527.0,1980.0,453.0,302.0,1521.99,342.9
642,1020.0,1990.0,970.0,751.0,2507.63,833.9
733,1100.0,1990.0,890.0,715.0,1957.8,761.53
1053,1580.0,1990.0,410.0,282.0,1355.54,322.79
1078,1617.0,1990.0,373.0,55.0,2670.69,111.4
313,470.0,2003.0,1533.0,1182.0,3599.76,1264.01
1001,1502.0,2003.0,501.0,314.0,2119.07,359.01
156,234.0,2004.0,1770.0,1443.0,3599.68,1565.09
768,1152.0,2004.0,852.0,546.0,3325.85,623.35
549,824.0,2005.0,1181.0,816.0,3567.39,915.37
785,1178.0,2007.0,829.0,368.0,4460.6,479.79
966,1449.0,2010.0,561.0,369.0,2073.01,412.89
1166,1749.0,2015.0,266.0,125.0,1682.64,146.66
1050,1575.0,2017.0,442.0,179.0,2931.16,224.25
706,1059.0,2020.0,961.0,667.0,2329.53,822.07
1235,1853.0,2020.0,167.0,2.0,1474.2,26.26
1293,1940.0,2020.0,80.0,0.0,659.08,13.02
35,53.0,2022.0,1969.0,1499.0,6025.25,1598.86
699,1049.0,2023.0,974.0,614.0,4924.38,722.45
743,1115.0,2025.0,910.0,468.0,4465.27,598.33
876,1314.0,2031.0,717.0,388.0,3587.68,489.33
1182,1773.0,2036.0,263.0,0.0,2497.14,22.99
1076,1614.0,2041.0,427.0,133.0,3523.86,171.3
1239,1859.0,2043.0,184.0,0.0,1444.61,20.2
1229,1844.0,2046.0,202.0,0.0,1773.03,27.27
1323,1985.0,2048.0,63.0,0.0,450.44,8.07
1129,1694.0,2049.0,355.0,100.0,2640.26,131.74
341,512.0,2050.0,1538.0,1010.0,4294.67,1129.81
470,705.0,2054.0,1349.0,1172.0,1669.69,1236.86
442,663.0,2056.0,1393.0,944.0,5473.93,1090.63
887,1331.0,2056.0,725.0,489.0,2599.52,545.63
971,1457.0,2063.0,606.0,381.0,1756.99,436.76
1136,1704.0,2067.0,363.0,0.0,3245.47,36.43
772,1158.0,2068.0,910.0,662.0,2485.59,727.29
865,1298.0,2068.0,770.0,459.0,3449.7,591.55
870,1305.0,2068.0,763.0,502.0,2661.54,579.63
1094,1641.0,2068.0,427.0,264.0,1538.3,302.22
1074,1611.0,2070.0,459.0,137.0,3026.4,185.2
1210,1815.0,2070.0,255.0,64.0,1345.93,117.76
871,1307.0,2086.0,779.0,523.0,2463.45,614.99
1163,1745.0,2086.0,341.0,218.0,989.49,250.03
608,912.0,2087.0,1175.0,768.0,4073.82,879.61
782,1173.0,2087.0,914.0,395.0,5277.76,503.63
793,1190.0,2089.0,899.0,497.0,4170.6,594.11
951,1427.0,2091.0,664.0,309.0,3771.79,423.98
1023,1535.0,2091.0,556.0,332.0,1697.93,413.84
999,1499.0,2094.0,595.0,260.0,2838.36,338.76
1314,1971.0,2094.0,123.0,0.0,1217.54,12.02
1339,2010.0,2099.0,89.0,0.0,913.86,13.42
1294,1941.0,2100.0,159.0,0.0,1153.59,15.86
1151,1727.0,2104.0,377.0,132.0,2681.45,205.89
1063,1595.0,2105.0,510.0,200.0,3134.05,248.02
982,1473.0,2106.0,633.0,531.0,1041.99,574.37
1117,1676.0,2108.0,432.0,97.0,3317.94,157.79
602,903.0,2110.0,1207.0,618.0,6133.41,739.31
1154,1731.0,2111.0,380.0,269.0,1273.2,286.21
914,1371.0,2112.0,741.0,366.0,4431.55,456.39
1031,1547.0,2114.0,567.0,397.0,1656.16,433.38
867,1301.0,2115.0,814.0,424.0,3832.86,491.41
822,1233.0,2116.0,883.0,578.0,2769.5,666.37
1135,1703.0,2116.0,413.0,0.0,3550.42,44.89
1122,1683.0,2118.0,435.0,189.0,2214.12,280.12
1024,1536.0,2119.0,583.0,360.0,2011.46,401.28
702,1054.0,2121.0,1067.0,626.0,3988.3,811.42
1181,1772.0,2122.0,350.0,20.0,2922.38,86.77
1029,1544.0,2125.0,581.0,251.0,3018.36,381.14
1305,1958.0,2125.0,167.0,1.0,1578.99,26.79
1335,2003.0,2130.0,127.0,0.0,1027.88,13.95
752,1128.0,2131.0,1003.0,407.0,4606.93,574.26
850,1275.0,2135.0,860.0,505.0,3268.9,610.7
473,710.0,2136.0,1426.0,1103.0,2638.61,1221.6
587,886.0,2141.0,1255.0,812.0,4477.22,938.2
1109,1664.0,2141.0,477.0,254.0,2326.02,319.17
92,138.0,2142.0,2004.0,1582.0,3335.52,1709.06
474,711.0,2144.0,1433.0,1334.0,913.74,1373.49
834,1251.0,2147.0,896.0,528.0,3647.76,620.99
675,1013.0,2149.0,1136.0,547.0,6643.03,707.79
1066,1599.0,2153.0,554.0,299.0,2697.85,337.19
1111,1667.0,2153.0,486.0,271.0,2283.85,344.92
1046,1569.0,2156.0,587.0,290.0,3251.75,351.46
1110,1672.0,2157.0,485.0,367.0,843.25,421.61
1272,1908.0,2163.0,255.0,128.0,1094.16,167.21
1008,1512.0,2167.0,655.0,385.0,2715.81,476.14
1028,1542.0,2172.0,630.0,294.0,3330.11,366.71
1082,1623.0,2173.0,550.0,348.0,1492.71,392.8
962,1443.0,2176.0,733.0,311.0,3092.08,427.84
972,1458.0,2177.0,719.0,482.0,2241.31,542.66
1334,2001.0,2179.0,178.0,20.0,979.03,41.5
888,1332.0,2181.0,849.0,441.0,3345.42,521.15
1015,1523.0,2181.0,658.0,324.0,3847.82,443.33
1105,1658.0,2182.0,524.0,178.0,2800.43,231.18
807,1211.0,2183.0,972.0,687.0,2681.85,814.07
1212,1818.0,2185.0,367.0,5.0,3125.2,82.78
358,537.0,2187.0,1650.0,1337.0,3202.73,1448.27
1238,1857.0,2189.0,332.0,31.0,2865.21,64.14
998,1497.0,2190.0,693.0,295.0,2718.48,374.02
901,1352.0,2191.0,839.0,588.0,2774.11,665.74
1089,1634.0,2191.0,557.0,401.0,1282.33,447.11
1090,1635.0,2192.0,557.0,237.0,2724.17,293.71
185,278.0,2195.0,1917.0,1468.0,4796.1,1562.5
1282,1923.0,2195.0,272.0,148.0,1062.69,181.73
1044,1566.0,2197.0,631.0,363.0,2998.6,423.53
1303,1955.0,2197.0,242.0,0.0,1745.13,25.38
974,1461.0,2198.0,737.0,461.0,2935.53,582.47
1414,2121.0,2198.0,77.0,0.0,507.22,11.69
530,795.0,2199.0,1404.0,1222.0,1587.1,1308.77
1244,1866.0,2205.0,339.0,175.0,1330.47,228.98
1224,1838.0,2208.0,370.0,193.0,1463.4,247.03
969,1454.0,2209.0,755.0,517.0,2099.97,589.52
1047,1571.0,2209.0,638.0,263.0,3000.82,318.66
846,1269.0,2211.0,942.0,453.0,3775.69,551.81
1104,1656.0,2211.0,555.0,207.0,3536.07,289.87
1344,2016.0,2211.0,195.0,137.0,407.44,159.13
1236,1854.0,2212.0,358.0,121.0,2585.06,175.94
858,1287.0,2213.0,926.0,637.0,2682.36,708.22
1257,1886.0,2215.0,329.0,0.0,2376.28,36.86
1313,1970.0,2215.0,245.0,78.0,1357.84,110.13
625,938.0,2218.0,1280.0,817.0,5277.06,965.7
1095,1644.0,2218.0,574.0,116.0,4596.28,175.3
1349,2024.0,2218.0,194.0,0.0,1707.1,18.5
1291,1937.0,2219.0,282.0,0.0,2616.13,25.16
1130,1695.0,2221.0,526.0,269.0,2488.49,339.24
1259,1889.0,2222.0,333.0,0.0,2562.75,54.07
1465,2198.0,2223.0,25.0,0.0,159.12,5.13
1306,1959.0,2224.0,265.0,0.0,3007.04,28.48
390,585.0,2227.0,1642.0,1118.0,5057.94,1250.7
1088,1632.0,2227.0,595.0,292.0,2818.21,364.19
976,1464.0,2229.0,765.0,428.0,2805.18,491.83
1437,2156.0,2230.0,74.0,0.0,590.62,11.21
1036,1554.0,2233.0,679.0,497.0,1744.62,540.45
1032,1548.0,2236.0,688.0,387.0,2558.47,475.99
1409,2114.0,2237.0,123.0,0.0,967.35,16.73
1384,2076.0,2244.0,168.0,0.0,1413.38,21.85
1423,2135.0,2246.0,111.0,0.0,1236.03,14.12
1404,2106.0,2248.0,142.0,18.0,1222.2,44.94
1070,1605.0,2250.0,645.0,410.0,2067.95,485.87
1187,1781.0,2258.0,477.0,42.0,3654.96,104.24
376,564.0,2259.0,1695.0,1566.0,1130.22,1621.56
1148,1722.0,2259.0,537.0,288.0,2299.64,377.41
988,1482.0,2263.0,781.0,479.0,2652.95,554.98
878,1317.0,2265.0,948.0,648.0,2913.58,731.25
1258,1887.0,2265.0,378.0,73.0,2536.6,151.26
1010,1515.0,2266.0,751.0,284.0,4580.93,370.3
1395,2093.0,2266.0,173.0,0.0,1298.8,19.29
1213,1820.0,2273.0,453.0,134.0,2742.02,221.07
1357,2036.0,2278.0,242.0,18.0,1849.84,51.17
671,1007.0,2282.0,1275.0,958.0,4272.07,1055.1
1020,1530.0,2284.0,754.0,489.0,2622.75,545.84
905,1358.0,2285.0,927.0,687.0,1737.88,773.22
1411,2117.0,2286.0,169.0,0.0,1714.63,14.92
1139,1709.0,2287.0,578.0,351.0,2139.32,397.94
1222,1833.0,2287.0,454.0,235.0,1926.47,293.15
1098,1647.0,2291.0,644.0,177.0,4373.6,261.4
919,1379.0,2293.0,914.0,538.0,3258.97,632.83
404,606.0,2296.0,1690.0,1257.0,4173.27,1381.4
1106,1659.0,2296.0,637.0,372.0,2457.68,449.76
1206,1809.0,2298.0,489.0,357.0,1306.64,414.72
730,1095.0,2299.0,1204.0,761.0,3880.01,884.94
1103,1655.0,2299.0,644.0,365.0,2685.53,419.73
1452,2178.0,2300.0,122.0,13.0,902.28,29.11
1120,1680.0,2301.0,621.0,226.0,4187.06,306.26
1184,1776.0,2307.0,531.0,355.0,1752.76,382.45
1133,1700.0,2308.0,608.0,425.0,1608.98,486.32
1138,1707.0,2315.0,608.0,361.0,2661.23,446.67
1380,2070.0,2318.0,248.0,55.0,1572.53,81.63
284,426.0,2321.0,1895.0,1356.0,4026.07,1472.38
856,1284.0,2322.0,1038.0,713.0,3083.15,847.91
1112,1668.0,2323.0,655.0,278.0,2909.89,367.14
1059,1589.0,2324.0,735.0,380.0,3683.6,470.88
1353,2030.0,2326.0,296.0,0.0,2365.4,27.16
1352,2028.0,2327.0,299.0,68.0,2380.87,99.38
1194,1791.0,2332.0,541.0,54.0,4774.64,113.31
1324,1986.0,2333.0,347.0,100.0,1847.13,171.24
644,966.0,2335.0,1369.0,1154.0,1973.43,1219.18
1128,1692.0,2335.0,643.0,212.0,3813.66,280.31
1145,1718.0,2338.0,620.0,322.0,3055.36,406.41
1543,2315.0,2339.0,24.0,0.0,153.52,5.52
1482,2223.0,2341.0,118.0,0.0,653.79,20.61
1517,2276.0,2341.0,65.0,0.0,467.35,9.43
556,834.0,2344.0,1510.0,1296.0,1945.75,1379.82
781,1172.0,2344.0,1172.0,892.0,2605.35,975.96
1217,1826.0,2346.0,520.0,179.0,2940.09,254.97
1331,2003.0,2348.0,345.0,0.0,3332.24,34.76
1346,2019.0,2348.0,329.0,119.0,2111.14,157.17
557,836.0,2349.0,1513.0,1225.0,2905.43,1286.13
1178,1767.0,2350.0,583.0,251.0,3484.42,345.41
438,657.0,2354.0,1697.0,1475.0,1973.61,1565.81
1058,1587.0,2357.0,770.0,417.0,4517.75,500.47
1538,2307.0,2357.0,50.0,0.0,354.72,5.64
963,1445.0,2358.0,913.0,566.0,4553.33,698.9
324,486.0,2359.0,1873.0,1428.0,4226.64,1535.32
1461,2192.0,2359.0,167.0,23.0,1033.47,47.92
1400,2100.0,2361.0,261.0,112.0,1801.86,151.41
843,1265.0,2362.0,1097.0,628.0,4665.65,765.1
1252,1878.0,2363.0,485.0,186.0,3173.68,258.82
1401,2102.0,2367.0,265.0,0.0,1373.96,41.46
1457,2186.0,2368.0,182.0,0.0,1582.46,21.86
1458,2187.0,2368.0,181.0,1.0,1669.08,45.6
471,707.0,2370.0,1663.0,1337.0,3343.98,1425.39
1492,2238.0,2371.0,133.0,12.0,1043.95,28.87
1262,1893.0,2372.0,479.0,205.0,3265.0,295.07
1345,2018.0,2374.0,356.0,80.0,2944.36,166.39
900,1350.0,2377.0,1027.0,695.0,3767.06,799.39
709,1064.0,2378.0,1314.0,1167.0,855.98,1215.91
1427,2141.0,2379.0,238.0,135.0,1012.21,160.5
1019,1529.0,2383.0,854.0,489.0,3603.1,557.06
940,1410.0,2385.0,975.0,680.0,2592.55,743.32
1037,1556.0,2385.0,829.0,500.0,3273.83,601.67
1196,1794.0,2385.0,591.0,405.0,1452.84,452.24
1463,2195.0,2387.0,192.0,0.0,1944.69,22.93
1515,2273.0,2393.0,120.0,9.0,1292.1,31.27
866,1299.0,2394.0,1095.0,767.0,3398.53,836.28
1513,2270.0,2394.0,124.0,0.0,962.91,15.52
1202,1803.0,2397.0,594.0,379.0,1877.58,432.76
1435,2153.0,2397.0,244.0,0.0,2250.07,26.39
1237,1856.0,2398.0,542.0,149.0,3101.33,208.12
1516,2274.0,2398.0,124.0,2.0,1346.06,23.21
1507,2262.0,2400.0,138.0,32.0,1462.21,52.12
1042,1563.0,2410.0,847.0,501.0,3687.02,651.79
1588,2382.0,2412.0,30.0,0.0,198.53,9.77
1295,1943.0,2417.0,474.0,301.0,1813.22,345.06
1141,1712.0,2418.0,706.0,483.0,1988.24,558.88
1551,2327.0,2419.0,92.0,0.0,760.11,19.88
1253,1880.0,2420.0,540.0,164.0,4046.31,223.22
1185,1778.0,2421.0,643.0,474.0,1436.52,533.86
1455,2183.0,2423.0,240.0,124.0,1607.33,155.61
236,354.0,2424.0,2070.0,1719.0,3497.49,1813.87
1285,1928.0,2425.0,497.0,242.0,2573.93,285.54
1347,2021.0,2428.0,407.0,267.0,1192.72,342.97
1578,2367.0,2428.0,61.0,0.0,667.83,11.55
485,728.0,2430.0,1702.0,1442.0,2463.69,1535.7
1542,2313.0,2430.0,117.0,0.0,1152.15,18.63
1348,2022.0,2432.0,410.0,228.0,2131.0,288.14
1155,1733.0,2434.0,701.0,419.0,3447.59,487.14
1386,2079.0,2435.0,356.0,0.0,3612.26,33.37
1123,1685.0,2437.0,752.0,279.0,4827.97,364.68
938,1407.0,2438.0,1031.0,695.0,3674.15,768.1
1322,1983.0,2440.0,457.0,407.0,286.01,418.14
1379,2069.0,2440.0,371.0,0.0,3733.7,37.26
1438,2157.0,2440.0,283.0,166.0,903.25,192.63
1134,1701.0,2445.0,744.0,621.0,1509.69,663.22
1419,2129.0,2445.0,316.0,46.0,2717.48,80.27
1069,1604.0,2451.0,847.0,470.0,3935.39,554.89
298,447.0,2453.0,2006.0,1607.0,3694.11,1729.38
1371,2057.0,2454.0,397.0,51.0,3354.71,108.94
1549,2324.0,2454.0,130.0,4.0,1124.93,22.37
1413,2120.0,2455.0,335.0,0.0,3221.9,31.53
1250,1875.0,2461.0,586.0,247.0,2967.09,308.35
1341,2012.0,2462.0,450.0,231.0,2199.88,267.69
978,1467.0,2471.0,1004.0,829.0,1865.03,870.0
1207,1811.0,2475.0,664.0,318.0,2418.77,473.53
1394,2091.0,2480.0,389.0,0.0,2735.34,42.16
1586,2379.0,2480.0,101.0,0.0,687.54,10.57
1289,1934.0,2481.0,547.0,138.0,3584.27,216.56
1580,2370.0,2482.0,112.0,5.0,1360.42,18.33
1108,1662.0,2492.0,830.0,494.0,3116.26,604.74
1355,2033.0,2503.0,470.0,255.0,2018.76,299.9
1573,2360.0,2505.0,145.0,65.0,614.07,81.13
1332,2062.0,2506.0,444.0,284.0,1962.95,323.21
1514,2271.0,2506.0,235.0,0.0,1749.5,25.93
1288,1932.0,2508.0,576.0,457.0,1154.36,486.54
84,126.0,2514.0,2388.0,2196.0,2098.83,2255.4
829,1244.0,2514.0,1270.0,922.0,3639.72,1039.72
1191,1787.0,2515.0,728.0,530.0,1662.43,633.53
1173,1760.0,2517.0,757.0,410.0,4001.19,540.98
1616,2424.0,2517.0,93.0,0.0,945.37,20.27
109,164.0,2518.0,2354.0,1964.0,3384.08,2093.74
1321,1982.0,2523.0,541.0,310.0,2734.98,360.02
911,1367.0,2524.0,1157.0,828.0,3866.99,946.53
1524,2286.0,2524.0,238.0,0.0,2396.33,31.35
498,747.0,2527.0,1780.0,1373.0,4307.87,1533.33
1495,2243.0,2527.0,284.0,77.0,1629.97,117.76
1462,2193.0,2528.0,335.0,168.0,1815.51,203.5
326,1732.0,2533.0,801.0,668.0,1221.76,711.28
1479,2219.0,2541.0,322.0,0.0,3162.49,29.64
1499,2249.0,2544.0,295.0,198.0,923.22,216.98
1075,1613.0,2545.0,932.0,736.0,1617.06,787.27
833,1250.0,2546.0,1296.0,800.0,4847.03,917.69
1520,2280.0,2548.0,268.0,59.0,1933.24,97.35
1296,1944.0,2551.0,607.0,451.0,1541.19,506.89
1203,1805.0,2553.0,748.0,576.0,1602.1,643.63
