edge_id,from_node,to_node,num_lanes,speed_limit,priority,vehicle_count,avg_waiting_time,avg_time_loss,traffic_score,traffic_level,is_high_traffic,system_type
308901117,3141899990,3141886915,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
308901118,683793310,5055608230,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
309003648,3143186422,3143186423,1,6.94,1,0,0.0,0.0,0.0,high,1,fixed
309708096#0,cluster_253022586_3150402309_4793209901_662901136_#1more,3944859131,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#1,3944859131,1431528226,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#10,644608112,644608119,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#11,644608119,4506239332,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#12,4506239332,cluster_3528725848_644608075,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#13,cluster_3528725848_644608075,cluster_1428449258_650721754,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#2,1431528226,652549503,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#3,652549503,618500318,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#4,618500318,644608098,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#5,644608098,cluster_1428449259_618500301,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#6,cluster_1428449259_618500301,2094344636,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#7,2094344636,cluster_1985256181_1985256189_403874932,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708096#9,cluster_1985256181_1985256189_403874932,644608112,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309708097,6233418792,cluster_253022586_3150402309_4793209901_662901136_#1more,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309709715#0,60796645,5133502726,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
309709715#1,5133502726,662337895,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
309709716#0,665267668,9740502139,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
309709716#1,9740502139,60796645,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
309917887#0,3152507941,cluster_10219043268_10219043269_1307349909_3152504914_#2more,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917887#3,cluster_10219043268_10219043269_1307349909_3152504914_#2more,cluster_10219043266_10219043267_3152507940_3152507942_#1more,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917887#6,cluster_10219043266_10219043267_3152507940_3152507942_#1more,cluster_2143718074_3152504905,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917887#7,cluster_2143718074_3152504905,3891763659,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917887#8,3891763659,3152504912,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917891,2174786546,10219043316,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917893#0,cluster_258030070_3152504908,3152504919,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917893#1,3152504919,10219043297,3,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917893#2,10219043297,334487078,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309917894,3152504912,cluster_258030070_3152504908,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
309919226,2409603921,3152520261,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#0,248608261,4564522943,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#1,4564522943,248608262,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#2,248608262,6991531900,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#3,6991531900,248608264,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#4,248608264,248608266,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#5,248608266,10749741401,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#6,10749741401,248608267,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
309919529#7,248608267,248608268,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
310895738,3163973570,3163973574,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
310895739,3163973580,3163973582,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
310895740#0,3163973573,3163973580,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
310895740#1,3163973580,3163973574,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
310895740#2,3163973574,3163973571,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
311101595#0,679007211,5635884187,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#1,5635884187,127658045,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#10,cluster_3832039360_9415532345,cluster_3832039758_5333484030,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#12,cluster_3832039758_5333484030,5333484032,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#13,5333484032,3832039358,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#14,3832039358,cluster_4077041337_5333484034,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#16,cluster_4077041337_5333484034,5333484036,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#17,5333484036,cluster_3832039366_5333484042,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#2,127658045,5635884179,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#3,5635884179,11289909409,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#4,11289909409,cluster_127658062_5333484028,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#6,cluster_127658062_5333484028,3832039364,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#7,3832039364,3832039362,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311101595#8,3832039362,cluster_3832039360_9415532345,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
311102597,270333433,3166490028,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
311103269,618543084,cluster_3891743778_618543091_618543098,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311103271#0,cluster_3891743778_618543091_618543098,3166497493,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311103271#1,3166497493,618543084,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311103273#2,cluster_3891743778_618543091_618543098,618543111,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311103273#3,618543111,1128187477,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311103273#4,1128187477,3800051506,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311103273#5,3800051506,618543130,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311103273#6,618543130,9824751932,1,13.89,10,0,0.0,0.0,0.0,high,1,fixed
311545831,3172208279,3172208280,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
311546251,cluster_662383567_662383802,3891764679,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
313240414,3191461220,3191461221,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313240782,3191464504,2409502684,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313246314,2094306221,3191696089,1,13.89,7,0,0.0,0.0,0.0,high,1,fixed
313319989,3192307878,3192307876,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313319990,3192307877,3192307875,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313320060,3192306103,cluster_3192306102_681803146,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313322958#0,3192341503,4980204816,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
313322958#1,4980204816,3192341502,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
313322960,3192341505,3192341504,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
313323374#0,3192345680,11575442769,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
313323374#1,11575442769,3192345677,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
313323374#2,3192345677,12169963407,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
313323374#3,12169963407,cluster_3192345671_672777603,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
313323375,3192345679,3192345677,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
313323569,3192347741,3192347677,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
313323573,3192347731,3192347743,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323574,3192347690,3192347728,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323575,3192347699,3192347704,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323576,3192347715,3192347725,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
313323577#0,3192347705,cluster_3192347702_5250554647,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323577#2,cluster_3192347702_5250554647,3192347677,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323577#3,3192347677,3192347674,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323578#0,3192347729,3192347704,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323578#1,3192347704,3192347743,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323578#2,3192347743,3192347728,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323578#3,3192347728,3192347675,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323579#0,3192347710,3192347686,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
313323579#1,3192347686,3192347726,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
313323581,3192347701,cluster_3192347702_5250554647,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
313323582,3192347697,618543190,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313323583,3192347695,3192347686,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
313867989,3199103599,3199103598,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
313868249#0,3199107510,8264112684,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
313868249#1,8264112684,5818214039,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
313868249#2,5818214039,4191894966,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
313868249#3,4191894966,8264112683,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
313868249#4,8264112683,3199107510,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
313868295#0,3199107296,3993522045,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
313868295#1,3993522045,8585431001,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
321130570,3278475185,2638421689,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
322190701,4817216282,3289575296,2,19.44,12,0,0.0,0.0,0.0,high,1,fixed
326522590,3331716412,3331716413,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
327266781#0,3339929667,9695346258,1,16.67,8,0,0.0,0.0,0.0,high,1,fixed
327266781#1,9695346258,3339929672,1,16.67,8,0,0.0,0.0,0.0,high,1,fixed
327348895,3340954578,3340954396,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
327349172#0,3340955134,3478155233,3,13.89,11,0,0.0,0.0,0.0,high,1,fixed
327349172#1,3478155233,cluster_10219043274_10219043275_10219043276_10219043277_#6more,3,13.89,11,0,0.0,0.0,0.0,high,1,fixed
327349173,3340955134,3340955133,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
327349191#0,3340959183,3340959182,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
327349191#1,3340959182,3340959184,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
327349217#0,8981497875,6262296992,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
327349217#1,6262296992,3340964218,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
327349249,8981497871,3340968320,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
328532878#0,3343688203,6658923281,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
328532878#1,6658923281,6658923282,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
328629813,3354435186,683788971,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
330094302#0,2124723792,3809420961,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
330094302#1,3809420961,3370605230,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
340573193#2,cluster_10219043274_10219043275_10219043276_10219043277_#6more,4692166486,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
340573193#3,4692166486,7625469738,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
340573193#4,7625469738,cluster_10219054419_10219054420_635166201_662848128,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343116284,cluster_10219043281_10219043283_10219043284_618528183_#2more,3340955133,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343116285#0,3550884980,12106210811,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343116285#1,12106210811,2034243040,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343116285#2,2034243040,4944691776,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343116285#3,4944691776,cluster_3172209416_3199107295_3993522046,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343116285#5,cluster_3172209416_3199107295_3993522046,4817223853,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343116285#6,4817223853,343116285#6-AddedOffRampNode,3,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343116285#6-AddedOffRampEdge,343116285#6-AddedOffRampNode,1235750071,6,19.44,13,0,0.0,0.0,0.0,high,1,fixed
343119761#0,2105407185,2105409806,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
343119761#1,2105409806,683786369,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
343119762#0,3500245598,5499217647,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
343119762#1,5499217647,5499217649,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
343119762#2,5499217649,5499217648,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
343119762#3,5499217648,2105407185,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
343119763#0,403874904,3500245598,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#1,3500245598,3800051527,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#10,644607646,644607796,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#11,644607796,cluster_403874909_683787617,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#13,cluster_403874909_683787617,403874911,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#14,403874911,3528724997,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#2,3800051527,5057792760,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#3,5057792760,403874905,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#4,403874905,5499217650,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#5,5499217650,5499217652,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#6,5499217652,3800051500,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#7,3800051500,cluster_11762736405_403874908,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343119763#9,cluster_11762736405_403874908,644607646,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
343349881#0,3502106859,4191860061,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
343349881#1,4191860061,cluster_3502106854_3844333996,1,11.11,3,0,0.0,0.0,0.0,high,1,fixed
343357541#0,3502153118,3626955788,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
343357541#1,3626955788,3502153119,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
343359263#0,343359263#0-AddedOnRampNode,cluster_3502135115_3502135116_3528725850_403874915_#1more,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#0-AddedOnRampEdge,1235750079,343359263#0-AddedOnRampNode,5,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#10,cluster_3528725848_644608075,6531345647,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#11,6531345647,973768762,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#12,973768762,2135817956,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#13,2135817956,973768764,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#14,973768764,cluster_1985256181_1985256189_403874932,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#15,cluster_1985256181_1985256189_403874932,3993505809,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#16,3993505809,cluster_1428449259_618500301,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#17,cluster_1428449259_618500301,1985256186,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#18,1985256186,cluster_3127341688_5202849311,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#20,cluster_3127341688_5202849311,3944855481,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#21,3944855481,cluster_253022586_3150402309_4793209901_662901136_#1more,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#3,cluster_3502135115_3502135116_3528725850_403874915_#1more,2034242896,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#4,2034242896,cluster_3528725849_403874920,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#5,cluster_3528725849_403874920,973768753,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#6,973768753,1128192254,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#7,1128192254,cluster_1428449258_650721754,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#8,cluster_1428449258_650721754,3690374134,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
343359263#9,3690374134,cluster_3528725848_644608075,2,16.67,12,0,0.0,0.0,0.0,high,1,fixed
344919007#0,1447121122,2094422499,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
344919007#1,2094422499,2124724457,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487667#0,cluster_10996544533_619152165_663702778,cluster_3502106854_3844333996,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
345487667#2,cluster_3502106854_3844333996,275517860,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
345487677#0,622290309,3143186423,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487677#1,3143186423,622290266,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487680#0,3521471784,674077303,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487680#1,674077303,674077305,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487680#2,674077305,674077306,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487683,3521471774,cluster_674065949_674065956,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487849,3521473458,1912464522,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487850,1912464466,1912464464,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487956#0,257871578,257871580,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487956#1,257871580,673069780,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487956#10,5310173991,257871595,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487956#2,673069780,cluster_673069758_673069784,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487956#4,cluster_673069758_673069784,cluster_3340971205_673069789,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487956#6,cluster_3340971205_673069789,cluster_257871587_673072121,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487956#8,cluster_257871587_673072121,5310173992,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487956#9,5310173992,5310173991,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
345487958,673882753,673882757,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487960#0,1912464505,5085880317,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487960#1,5085880317,5085880319,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487960#2,5085880319,1912464508,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487962#0,3521475485,11024097519,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487962#1,11024097519,cluster_4879920437_673075474,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487965,673885542,673885543,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487968,673075523,250731005,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487969,3521475487,4181840608,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487970#0,673882757,5309894465,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
345487970#1,5309894465,cluster_673882749_673882750,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
346326375,644607972,3942452774,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
346326711#0,618530936,683784060,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#1,683784060,12830317438,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#10,5340854089,683786366,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#11,683786366,683784059,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#12,683784059,618530955,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#13,618530955,683788969,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#14,683788969,618530958,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#15,618530958,618530960,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#16,618530960,5627560762,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#17,5627560762,4692184302,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#18,4692184302,618530962,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#19,618530962,5290309673,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#2,12830317438,683784046,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#20,5290309673,618530965,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#21,618530965,12857692625,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#22,12857692625,3804259535,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#23,3804259535,696522394,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#24,696522394,696519991,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#25,696519991,cluster_5057792828_618531414,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#3,683784046,cluster_5340860659_618530943,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#5,cluster_5340860659_618530943,5340854080,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#6,5340854080,1673532926,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#7,1673532926,cluster_5340854085_618530947,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346326711#9,cluster_5340854085_618530947,5340854089,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346331468,1912464483,3942467945,1,8.33,10,0,0.0,0.0,0.0,high,1,fixed
346331469#0,3528712680,4879920443,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346331469#1,4879920443,cluster_4181855507_618557061,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346331469#3,cluster_4181855507_618557061,618557063,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346331469#4,618557063,673075496,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346331469#5,673075496,618557069,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346332100,635166180,250731003,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
346332163,cluster_662383567_662383802,3891776897,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346332316,cluster_2143718074_3152504905,8988044089,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
346332317,3528724997,cluster_10219043266_10219043267_3152507940_3152507942_#1more,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
346332439#0,617747834,cluster_1428449258_650721754,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
346332440,cluster_3528725848_644608075,644608077,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
346332538,cluster_1428449259_618500301,3942440105,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
346332673,652549503,3577912619,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
346468667,cluster_270333418_3191696090_3191696091_3191696092_#1more,3191696089,1,13.89,5,0,0.0,0.0,0.0,high,1,fixed
346469024,6524306631,cluster_10261690663_10261690664_2094306205_403875011_#2more,2,13.89,10,0,0.0,0.0,0.0,high,1,fixed
34698627#0,403874946,5309894473,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#1,5309894473,3354499640,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#11,cluster_4181840607_5490286069,4181840605,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#12,4181840605,5309894462,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#13,5309894462,cluster_673882749_673882750,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#15,cluster_673882749_673882750,3354499638,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#16,3354499638,672817127,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#2,3354499640,673885531,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#3,673885531,5309894487,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#4,5309894487,5490286063,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#5,5490286063,5309894471,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#6,5309894471,673885543,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#7,673885543,5309894467,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#8,5309894467,4181840608,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698627#9,4181840608,cluster_4181840607_5490286069,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698631,403874944,403874946,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698634#0,618543130,403874990,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
34698634#1,403874990,6491520713,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
34698634#2,6491520713,403875010,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
34698638#0,1912538716,3141897288,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#1,3141897288,3141897287,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#2,3141897287,4991016365,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#3,4991016365,3141897295,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#4,3141897295,403875071,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#5,403875071,5290309720,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#6,5290309720,3141897286,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#7,3141897286,4991016379,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
34698638#8,4991016379,10074499633,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
349170726#0,1128189093,3531016717,1,44.44,20,0,0.0,0.0,0.0,high,1,fixed
349170726#1,3531016717,1128187477,1,44.44,20,0,0.0,0.0,0.0,high,1,fixed
